latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
27.1854,95.6543,320.8,1.1,1,2023-04-11,0701,Aqua,MODIS,75,61.03,299.7,14.3,D,0
27.1899,95.9831,308.7,1,1,2023-04-11,0701,Aqua,MODIS,39,61.03,297,5.8,D,0
27.1489,95.7791,314.6,1,1,2023-04-11,0701,Aqua,MODIS,50,61.03,298.9,9.1,D,0
27.1402,95.7757,311.4,1,1,2023-04-11,0701,Aqua,MODIS,48,61.03,299,5,D,0
27.12,95.7049,332.8,1,1,2023-04-11,0701,Aqua,MODIS,86,61.03,300.5,28.2,D,0
27.1216,95.7152,344.6,1,1,2023-04-11,0701,Aqua,MODIS,93,61.03,300.9,48.3,D,0
27.2857,96.9295,312.1,1,1,2023-04-11,0701,Aqua,MODIS,64,61.03,295.6,7.2,D,0
27.2872,96.9394,310.3,1,1,2023-04-11,0701,Aqua,MODIS,60,61.03,296.2,6.4,D,0
27.0929,95.7104,314.3,1,1,2023-04-11,0701,Aqua,MODIS,65,61.03,299.3,7.2,D,0
26.9153,94.9936,332.5,1.1,1.1,2023-04-11,0701,Aqua,MODIS,85,61.03,302.2,30.1,D,0
26.8897,95.1915,312.2,1.1,1,2023-04-11,0701,Aqua,MODIS,57,61.03,301,5.8,D,0
26.8306,95.0392,347.3,1.1,1.1,2023-04-11,0701,Aqua,MODIS,94,61.03,303.4,58.1,D,0
26.8323,95.0501,348.3,1.1,1.1,2023-04-11,0701,Aqua,MODIS,94,61.03,303,59.8,D,0
26.8341,95.0611,319.6,1.1,1,2023-04-11,0701,Aqua,MODIS,73,61.03,301.5,11.9,D,0
26.8359,95.0721,321,1.1,1,2023-04-11,0701,Aqua,MODIS,74,61.03,302.2,13.8,D,0
26.5502,93.4063,386.5,1.4,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,302.7,273.5,D,0
26.5524,93.4193,351.6,1.3,1.2,2023-04-11,0701,Aqua,MODIS,96,61.03,298.5,91.9,D,0
26.559,93.4578,330.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,83,61.03,298.3,35.8,D,0
26.5613,93.4712,386.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,300.6,268.4,D,0
26.0055,94.0816,336.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,87,61.03,300.5,44.5,D,0
26.0034,94.0694,342.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,91,61.03,303.1,57.7,D,0
25.7556,92.6424,332.9,1.6,1.2,2023-04-11,0701,Aqua,MODIS,80,61.03,298,44.2,D,0
25.753,92.6277,357,1.6,1.2,2023-04-11,0701,Aqua,MODIS,98,61.03,300.5,134.9,D,0
25.7504,92.6134,324,1.6,1.2,2023-04-11,0701,Aqua,MODIS,75,61.03,298.5,26,D,0
25.8941,93.3676,317,1.4,1.2,2023-04-11,0701,Aqua,MODIS,62,61.03,301.7,10.4,D,0
25.7742,92.6834,337,1.5,1.2,2023-04-11,0701,Aqua,MODIS,87,61.03,298.3,56.7,D,0
25.7716,92.6689,384.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,302.3,310.6,D,0
25.7664,92.6399,346.9,1.6,1.2,2023-04-11,0701,Aqua,MODIS,93,61.03,299.4,90.2,D,0
25.7638,92.6251,395.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,306.1,419.6,D,0
25.7611,92.6101,344.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,92,61.03,300.7,81.4,D,0
25.9137,93.4194,319.7,1.4,1.2,2023-04-11,0701,Aqua,MODIS,69,61.03,302.4,14,D,0
25.7903,92.7113,314.1,1.5,1.2,2023-04-11,0701,Aqua,MODIS,46,61.03,299.5,9.7,D,0
25.7824,92.6662,315.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,56,61.03,299.5,12.1,D,0
25.474,90.9834,315.7,2.1,1.4,2023-04-11,0701,Aqua,MODIS,54,61.03,303.3,16.7,D,0
25.8011,92.7087,316.4,1.5,1.2,2023-04-11,0701,Aqua,MODIS,61,61.03,300,13.9,D,0
25.7774,92.5747,342,1.6,1.2,2023-04-11,0701,Aqua,MODIS,90,61.03,299.7,74.7,D,0
25.7747,92.5595,356.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,98,61.03,298.6,134.6,D,0
25.7955,92.7189,313.8,1.5,1.2,2023-04-11,0701,Aqua,MODIS,45,61.03,299.7,10,D,0
25.7928,92.7044,316.9,1.5,1.2,2023-04-11,0701,Aqua,MODIS,61,61.03,299.9,14.7,D,0
25.7682,92.5706,328.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,80,61.03,299,36,D,0
25.7818,92.5829,327.5,1.6,1.2,2023-04-11,0701,Aqua,MODIS,67,61.03,299.9,31.6,D,0
25.779,92.5677,374.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,303.6,237.5,D,0
25.7762,92.5526,331.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,82,61.03,296.4,42.1,D,0
25.9917,93.6974,319.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,68,61.03,305.8,9.9,D,0
25.8062,92.6548,324.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,75,61.03,299.8,26.5,D,0
25.8035,92.6398,364.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,301.6,172,D,0
25.7926,92.5803,370.7,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,300.3,208.9,D,0
25.7899,92.5653,436.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,310.6,1049.3,D,0
25.7872,92.5504,322.5,1.6,1.2,2023-04-11,0701,Aqua,MODIS,56,61.03,298.1,21.8,D,0
25.8171,92.6527,319,1.6,1.2,2023-04-11,0701,Aqua,MODIS,53,61.03,300,16.3,D,0
25.8063,92.5933,341.8,1.6,1.2,2023-04-11,0701,Aqua,MODIS,90,61.03,300.7,71.7,D,0
25.8035,92.5782,348,1.6,1.2,2023-04-11,0701,Aqua,MODIS,94,61.03,300.9,93.4,D,0
25.9352,93.2529,317.2,1.4,1.2,2023-04-11,0701,Aqua,MODIS,63,61.03,303.9,11.4,D,0
25.8169,92.5899,319.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,67,61.03,299.7,17.4,D,0
25.988,93.4943,317.5,1.4,1.2,2023-04-11,0701,Aqua,MODIS,64,61.03,305.1,9,D,0
25.9857,93.4808,319.5,1.4,1.2,2023-04-11,0701,Aqua,MODIS,68,61.03,304,11.8,D,0
25.8195,92.5417,335.9,1.6,1.2,2023-04-11,0701,Aqua,MODIS,86,61.03,301.1,52.7,D,0
25.8168,92.5267,336.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,87,61.03,301,56.1,D,0
25.806,92.4667,329.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,81,61.03,300,40.7,D,0
25.8033,92.4517,319.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,26,61.03,299.5,18.2,D,0
25.8305,92.5398,324.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,75,61.03,300.8,25.9,D,0
25.8278,92.5246,329.1,1.6,1.2,2023-04-11,0701,Aqua,MODIS,80,61.03,301.3,38,D,0
25.7829,92.276,317.7,1.6,1.3,2023-04-11,0701,Aqua,MODIS,62,61.03,302.6,15.9,D,0
25.9805,93.328,316.9,1.4,1.2,2023-04-11,0701,Aqua,MODIS,62,61.03,304.3,8.9,D,0
25.8305,92.4763,322,1.6,1.2,2023-04-11,0701,Aqua,MODIS,32,61.03,299.9,21.8,D,0
26.0493,93.6061,323.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,75,61.03,301.1,19.6,D,0
26.0471,93.5933,319.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,68,61.03,301.6,13,D,0
25.9964,93.2961,327.6,1.4,1.2,2023-04-11,0701,Aqua,MODIS,77,61.03,306.3,24.1,D,0
26.0462,93.6013,327,1.3,1.1,2023-04-11,0701,Aqua,MODIS,78,61.03,301.4,24.6,D,0
25.9913,93.2916,320.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,34,61.03,306.4,11.9,D,0
26.152,94.1527,347.4,1.2,1.1,2023-04-11,0701,Aqua,MODIS,94,61.03,302.7,68.6,D,0
26.1498,94.1401,365.6,1.2,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,305.5,131.6,D,0
26.0808,93.7394,340.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,303,52.1,D,0
26.0786,93.7266,336.3,1.3,1.1,2023-04-11,0701,Aqua,MODIS,87,61.03,301.9,44.3,D,0
26.0586,93.612,345.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,92,61.03,300.8,65.6,D,0
26.0563,93.5993,344,1.3,1.1,2023-04-11,0701,Aqua,MODIS,92,61.03,302,62.1,D,0
26.0017,93.2895,324.7,1.4,1.2,2023-04-11,0701,Aqua,MODIS,76,61.03,307,19,D,0
26.0886,93.7244,314.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,15,61.03,301.2,7.2,D,0
26.0385,93.4373,320.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,70,61.03,302.7,14.9,D,0
26.0218,93.3425,326.4,1.4,1.2,2023-04-11,0701,Aqua,MODIS,78,61.03,305.3,25,D,0
26.0194,93.3288,320.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,70,61.03,305.1,14.7,D,0
25.835,92.3083,322.8,1.6,1.3,2023-04-11,0701,Aqua,MODIS,72,61.03,300.6,24.5,D,0
25.8321,92.2928,322.4,1.6,1.3,2023-04-11,0701,Aqua,MODIS,72,61.03,301.5,23.5,D,0
26.0832,93.633,328.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,80,61.03,300.1,29.9,D,0
26.0722,93.5696,319,1.3,1.1,2023-04-11,0701,Aqua,MODIS,67,61.03,303.1,14.6,D,0
25.8487,92.3207,333.3,1.6,1.3,2023-04-11,0701,Aqua,MODIS,84,61.03,298.7,47.3,D,0
25.846,92.3055,389,1.6,1.3,2023-04-11,0701,Aqua,MODIS,100,61.03,308,375.5,D,0
25.8431,92.29,341.5,1.6,1.3,2023-04-11,0701,Aqua,MODIS,90,61.03,302.6,71.3,D,0
25.8403,92.2745,334.7,1.6,1.3,2023-04-11,0701,Aqua,MODIS,85,61.03,301.6,50,D,0
26.1087,93.7202,313.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,39,61.03,300.6,6.6,D,0
26.1065,93.7074,318.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,67,61.03,300.4,13.8,D,0
26.0913,93.6192,338.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,88,61.03,298.5,51.9,D,0
26.0891,93.6069,322.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,73,61.03,297.5,19.1,D,0
26.0869,93.5938,339.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,299.3,51.7,D,0
26.0847,93.5813,375.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,308.1,198.7,D,0
26.0616,93.4482,324.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,76,61.03,301.9,21.9,D,0
25.9207,92.6537,314.4,1.5,1.2,2023-04-11,0701,Aqua,MODIS,47,61.03,301.2,10,D,0
25.8824,92.4422,315.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,43,61.03,300.2,11.5,D,0
25.8797,92.4272,331.2,1.6,1.2,2023-04-11,0701,Aqua,MODIS,82,61.03,301.6,44.9,D,0
25.8597,92.3179,343.5,1.6,1.3,2023-04-11,0701,Aqua,MODIS,91,61.03,296.1,80.2,D,0
25.857,92.3029,402.4,1.6,1.3,2023-04-11,0701,Aqua,MODIS,100,61.03,309.4,528.6,D,0
25.8542,92.2875,326.8,1.6,1.3,2023-04-11,0701,Aqua,MODIS,39,61.03,301.9,28.7,D,0
25.8279,92.1445,322.1,1.7,1.3,2023-04-11,0701,Aqua,MODIS,71,61.03,303.8,23.3,D,0
25.8907,92.4249,316.7,1.6,1.2,2023-04-11,0701,Aqua,MODIS,59,61.03,300.5,13.5,D,0
25.8594,92.2532,322,1.6,1.3,2023-04-11,0701,Aqua,MODIS,71,61.03,301,21.2,D,0
25.8618,92.2026,318.9,1.7,1.3,2023-04-11,0701,Aqua,MODIS,65,61.03,302.1,14.7,D,0
25.6255,90.938,314.9,2.1,1.4,2023-04-11,0701,Aqua,MODIS,42,61.03,301.7,16.1,D,0
26.1345,93.6884,315.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,55,61.03,299.8,9.1,D,0
26.1324,93.676,335.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,86,61.03,300.2,43.8,D,0
26.1302,93.6637,313.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,27,61.03,299,7.3,D,0
26.0947,93.4559,333.7,1.4,1.2,2023-04-11,0701,Aqua,MODIS,85,61.03,298.6,42.3,D,0
26.0921,93.441,363,1.4,1.2,2023-04-11,0701,Aqua,MODIS,100,61.03,303.7,137.9,D,0
25.9316,92.5263,325.4,1.6,1.2,2023-04-11,0701,Aqua,MODIS,76,61.03,300.3,30.8,D,0
26.134,93.6244,320.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,70,61.03,297.8,17.2,D,0
26.1,93.4252,332.3,1.4,1.2,2023-04-11,0701,Aqua,MODIS,84,61.03,302.3,36.1,D,0
26.0976,93.4112,334.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,85,61.03,303.2,41.2,D,0
26.0882,93.3567,321.3,1.4,1.2,2023-04-11,0701,Aqua,MODIS,70,61.03,303.1,16.4,D,0
26.0859,93.3431,330.1,1.4,1.2,2023-04-11,0701,Aqua,MODIS,81,61.03,304.5,32.9,D,0
25.8485,92.0014,315.6,1.7,1.3,2023-04-11,0701,Aqua,MODIS,54,61.03,301.3,11.8,D,0
25.8455,91.985,315.3,1.7,1.3,2023-04-11,0701,Aqua,MODIS,52,61.03,300.9,10.7,D,0
25.8017,91.7455,326,1.8,1.3,2023-04-11,0701,Aqua,MODIS,77,61.03,302.1,38.8,D,0
25.7985,91.7282,315.8,1.8,1.3,2023-04-11,0701,Aqua,MODIS,51,61.03,301.3,13.4,D,0
26.1439,93.6212,332.7,1.3,1.1,2023-04-11,0701,Aqua,MODIS,84,61.03,297.9,38,D,0
26.1418,93.6086,326,1.3,1.1,2023-04-11,0701,Aqua,MODIS,69,61.03,299.1,24.6,D,0
26.1353,93.5707,391.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,303.3,304,D,0
26.1331,93.5579,364.3,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,301,140.9,D,0
26.1103,93.4235,333.4,1.4,1.2,2023-04-11,0701,Aqua,MODIS,84,61.03,301.7,39.1,D,0
26.1079,93.4097,328.5,1.4,1.2,2023-04-11,0701,Aqua,MODIS,80,61.03,302,28.5,D,0
25.9507,92.5062,315.2,1.6,1.2,2023-04-11,0701,Aqua,MODIS,30,61.03,300.7,10.8,D,0
25.7676,91.4946,348,1.9,1.3,2023-04-11,0701,Aqua,MODIS,94,61.03,300.8,119.8,D,0
26.142,93.6152,341,1.3,1.1,2023-04-11,0701,Aqua,MODIS,90,61.03,299.3,59.1,D,0
26.1354,93.5776,340.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,299,55.1,D,0
26.1331,93.5647,381.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,304.3,236.1,D,0
26.1071,93.4175,351.4,1.4,1.2,2023-04-11,0701,Aqua,MODIS,96,61.03,304.1,92.5,D,0
25.8466,91.9951,320.8,1.7,1.3,2023-04-11,0701,Aqua,MODIS,69,61.03,301.6,21.5,D,0
26.1588,93.6516,331.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,83,61.03,298.9,36.5,D,0
26.1434,93.5633,317.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,58,61.03,294,14.2,D,0
26.0955,93.2921,327.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,79,61.03,303.7,28.6,D,0
25.9409,92.4383,316.9,1.6,1.2,2023-04-11,0701,Aqua,MODIS,60,61.03,301.8,15.4,D,0
25.8095,91.7364,326.8,1.8,1.3,2023-04-11,0701,Aqua,MODIS,77,61.03,301.7,39.9,D,0
25.7692,91.5254,320.6,1.9,1.3,2023-04-11,0701,Aqua,MODIS,27,61.03,298.7,23.8,D,0
25.7657,91.5073,318.6,1.9,1.3,2023-04-11,0701,Aqua,MODIS,28,61.03,298.6,17.5,D,0
26.1711,93.6621,325.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,77,61.03,298,25.1,D,0
26.1687,93.6484,359.7,1.3,1.1,2023-04-11,0701,Aqua,MODIS,99,61.03,301,118.9,D,0
26.1535,93.5611,342.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,91,61.03,293.2,61.8,D,0
26.149,93.5355,329.8,1.3,1.2,2023-04-11,0701,Aqua,MODIS,81,61.03,294.4,33.1,D,0
26.1468,93.5228,335.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,86,61.03,298.6,46.9,D,0
25.7773,91.5041,331.6,1.9,1.3,2023-04-11,0701,Aqua,MODIS,76,61.03,298.8,50.7,D,0
25.7738,91.4858,360.1,1.9,1.3,2023-04-11,0701,Aqua,MODIS,100,61.03,302.3,187.6,D,0
26.181,93.659,315.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,49,61.03,297.9,10.6,D,0
26.1787,93.6463,313,1.3,1.1,2023-04-11,0701,Aqua,MODIS,35,61.03,297.9,8.2,D,0
26.1567,93.5195,321.1,1.4,1.2,2023-04-11,0701,Aqua,MODIS,60,61.03,298.8,20.1,D,0
25.7888,91.5005,339.2,1.9,1.3,2023-04-11,0701,Aqua,MODIS,87,61.03,300,76,D,0
25.7854,91.4824,346.8,1.9,1.3,2023-04-11,0701,Aqua,MODIS,93,61.03,301.4,109,D,0
26.1979,93.6967,355.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,98,61.03,298.2,101.5,D,0
26.1957,93.6838,377.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,300.5,201,D,0
25.9681,92.3998,317,1.6,1.2,2023-04-11,0701,Aqua,MODIS,60,61.03,304.3,14.1,D,0
25.8172,91.5858,315.8,1.8,1.3,2023-04-11,0701,Aqua,MODIS,41,61.03,303.2,14.2,D,0
25.8003,91.4964,351.1,1.9,1.3,2023-04-11,0701,Aqua,MODIS,95,61.03,301.9,133.1,D,0
25.7969,91.4784,358.5,1.9,1.3,2023-04-11,0701,Aqua,MODIS,99,61.03,302.4,176.4,D,0
25.7933,91.4598,347.1,1.9,1.3,2023-04-11,0701,Aqua,MODIS,93,61.03,301.8,116.3,D,0
25.7898,91.441,321.5,1.9,1.3,2023-04-11,0701,Aqua,MODIS,68,61.03,300.2,28.6,D,0
25.7766,91.3717,324.4,1.9,1.3,2023-04-11,0701,Aqua,MODIS,74,61.03,299.6,39.9,D,0
26.1836,93.5531,332.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,84,61.03,297.9,39.8,D,0
26.1813,93.5401,390.3,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,305,299,D,0
26.1791,93.5272,337.5,1.3,1.2,2023-04-11,0701,Aqua,MODIS,87,61.03,299.9,51.4,D,0
26.1392,93.2975,315.2,1.4,1.2,2023-04-11,0701,Aqua,MODIS,35,61.03,302.7,8.6,D,0
25.812,91.4938,324,1.9,1.3,2023-04-11,0701,Aqua,MODIS,46,61.03,302.2,30.1,D,0
25.8087,91.476,330.7,1.9,1.3,2023-04-11,0701,Aqua,MODIS,71,61.03,301.3,48.2,D,0
25.8051,91.457,331.8,1.9,1.3,2023-04-11,0701,Aqua,MODIS,52,61.03,301.1,52.4,D,0
25.746,91.1456,316.2,2,1.4,2023-04-11,0701,Aqua,MODIS,22,61.03,300.4,18.1,D,0
26.2113,93.6536,320.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,35,61.03,298,15.6,D,0
26.196,93.5642,363.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,300.5,139.4,D,0
26.1938,93.5515,339.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,299.7,57.3,D,0
26.0011,92.4568,315.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,55,61.03,302.2,12.4,D,0
25.9985,92.4422,318.2,1.6,1.2,2023-04-11,0701,Aqua,MODIS,64,61.03,302.7,16.8,D,0
25.8236,91.4906,320,1.9,1.3,2023-04-11,0701,Aqua,MODIS,39,61.03,300.9,21.6,D,0
26.2385,93.7522,357.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,99,61.03,302.7,106.3,D,0
26.2364,93.7398,357.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,99,61.03,303.4,107.7,D,0
26.2343,93.7273,315.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,15,61.03,298.7,8.3,D,0
26.2236,93.6646,334.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,85,61.03,297.5,39.5,D,0
26.2215,93.6522,341.3,1.3,1.1,2023-04-11,0701,Aqua,MODIS,90,61.03,297.7,55.7,D,0
26.2193,93.6394,339.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,72,61.03,296.8,49.9,D,0
26.1526,93.2513,318.1,1.4,1.2,2023-04-11,0701,Aqua,MODIS,61,61.03,303.3,10.4,D,0
26.1501,93.2372,326.4,1.4,1.2,2023-04-11,0701,Aqua,MODIS,78,61.03,304.5,23.9,D,0
25.801,91.3044,317.2,1.9,1.4,2023-04-11,0701,Aqua,MODIS,60,61.03,299.4,22,D,0
25.798,91.2884,325.6,1.9,1.4,2023-04-11,0701,Aqua,MODIS,76,61.03,298.7,44.2,D,0
26.2507,93.763,312.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,10,61.03,297.4,4.7,D,0
26.2486,93.7506,380.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,301.2,218.7,D,0
26.2465,93.7383,398.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,304.6,349.6,D,0
26.2444,93.7258,347.3,1.3,1.1,2023-04-11,0701,Aqua,MODIS,93,61.03,299.4,71.4,D,0
26.2401,93.7007,339.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,298.5,51.7,D,0
26.2337,93.663,331.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,83,61.03,298.5,35.7,D,0
25.9778,92.2004,339.4,1.6,1.3,2023-04-11,0701,Aqua,MODIS,89,61.03,303.4,70.2,D,0
25.9748,92.1838,319.4,1.7,1.3,2023-04-11,0701,Aqua,MODIS,66,61.03,302.6,17,D,0
25.7674,91.0594,334.7,2,1.4,2023-04-11,0701,Aqua,MODIS,85,61.03,300.3,75.6,D,0
25.7635,91.0389,328.2,2,1.4,2023-04-11,0701,Aqua,MODIS,79,61.03,299.4,51.4,D,0
26.2608,93.7616,342,1.3,1.1,2023-04-11,0701,Aqua,MODIS,90,61.03,299.2,57.4,D,0
26.2587,93.7491,339.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,89,61.03,298.1,49.5,D,0
26.2566,93.7366,373.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,300.6,176.6,D,0
26.2544,93.7239,341.8,1.3,1.1,2023-04-11,0701,Aqua,MODIS,90,61.03,298.2,57.1,D,0
26.2353,93.6108,324.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,30,61.03,295,23,D,0
26.1943,93.3701,321.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,72,61.03,300.9,20.9,D,0
26.0444,92.509,321,1.6,1.2,2023-04-11,0701,Aqua,MODIS,69,61.03,302.9,20,D,0
26.0417,92.4938,325.7,1.6,1.2,2023-04-11,0701,Aqua,MODIS,76,61.03,303.5,30.1,D,0
25.9974,92.245,365.6,1.6,1.3,2023-04-11,0701,Aqua,MODIS,100,61.03,304,194.8,D,0
25.9945,92.2291,356.2,1.6,1.3,2023-04-11,0701,Aqua,MODIS,98,61.03,304.2,141.7,D,0
25.9887,92.1963,325.6,1.6,1.3,2023-04-11,0701,Aqua,MODIS,76,61.03,303.5,30.6,D,0
26.2611,93.7691,327.7,1.3,1.1,2023-04-11,0701,Aqua,MODIS,80,61.03,299.1,27.1,D,0
26.259,93.7568,335.5,1.3,1.1,2023-04-11,0701,Aqua,MODIS,86,61.03,298.8,42,D,0
26.2568,93.7443,353.2,1.3,1.1,2023-04-11,0701,Aqua,MODIS,97,61.03,299,91,D,0
26.2546,93.7318,360.7,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,301.8,120.1,D,0
25.9767,92.1956,328.9,1.6,1.3,2023-04-11,0701,Aqua,MODIS,80,61.03,303.1,38.8,D,0
26.2171,93.4581,319.7,1.4,1.2,2023-04-11,0701,Aqua,MODIS,69,61.03,298.2,20.7,D,0
26.2028,93.3768,314.9,1.4,1.2,2023-04-11,0701,Aqua,MODIS,48,61.03,301,10.8,D,0
26.2004,93.3636,315.8,1.4,1.2,2023-04-11,0701,Aqua,MODIS,56,61.03,300.5,11.8,D,0
26.1812,93.255,317.6,1.4,1.2,2023-04-11,0701,Aqua,MODIS,35,61.03,303.9,10.2,D,0
26.0453,92.5037,328.3,1.6,1.2,2023-04-11,0701,Aqua,MODIS,79,61.03,303.3,36.2,D,0
26.0425,92.4885,316.6,1.6,1.2,2023-04-11,0701,Aqua,MODIS,60,61.03,303.2,13.4,D,0
25.9966,92.2402,376.1,1.6,1.3,2023-04-11,0701,Aqua,MODIS,100,61.03,305.1,268.4,D,0
25.9937,92.2244,331.6,1.6,1.3,2023-04-11,0701,Aqua,MODIS,83,61.03,303.3,47.5,D,0
25.9876,92.1918,335.5,1.6,1.3,2023-04-11,0701,Aqua,MODIS,86,61.03,303.9,57.2,D,0
25.7702,91.0534,342.5,2,1.4,2023-04-11,0701,Aqua,MODIS,90,61.03,299.9,111,D,0
25.8294,91.2941,313.3,1.9,1.4,2023-04-11,0701,Aqua,MODIS,24,61.03,299.9,11,D,0
25.826,91.2764,316,1.9,1.4,2023-04-11,0701,Aqua,MODIS,56,61.03,300,17,D,0
26.2866,93.7372,325.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,77,61.03,298.5,23.7,D,0
26.2967,93.7352,316.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,34,61.03,298.1,10.4,D,0
26.2835,93.6588,342.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,73,61.03,294.8,60.1,D,0
26.2813,93.6458,352.9,1.3,1.1,2023-04-11,0701,Aqua,MODIS,91,61.03,297.6,91.7,D,0
26.0833,92.526,321.2,1.6,1.2,2023-04-11,0701,Aqua,MODIS,70,61.03,304.3,20.1,D,0
26.047,92.3264,322.8,1.6,1.2,2023-04-11,0701,Aqua,MODIS,73,61.03,302.7,25.8,D,0
26.0442,92.3112,332.3,1.6,1.3,2023-04-11,0701,Aqua,MODIS,83,61.03,303.9,49.1,D,0
25.9472,91.7864,319.5,1.8,1.3,2023-04-11,0701,Aqua,MODIS,67,61.03,300.4,23.5,D,0
26.3023,93.7074,327.6,1.3,1.1,2023-04-11,0701,Aqua,MODIS,79,61.03,297.6,28,D,0
26.287,93.6186,385.4,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,297,253.7,D,0
26.2847,93.6053,392.1,1.3,1.1,2023-04-11,0701,Aqua,MODIS,100,61.03,303.2,305.9,D,0
